RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
19762,RODENTIA,SCIURIDAE,Rubrisciurus rubriventer,Sulawesi Giant Squirrel,12.23671418,Vulnerable,2,3.969288707,404,Indonesia,7.564372143
20186,RODENTIA,DIPODIDAE,Sicista caucasica,Caucasian Birch Mouse,12.16094873,Vulnerable,2,3.963548376,405,"Georgia,Russian Federation",7.564372143
16572,PERAMELEMORPHIA,PERAMELIDAE,Perameles gunnii,Eastern Barred Bandicoot,12.00869641,Vulnerable,2,3.95191245,406,Australia,7.564372143
2434,PRIMATES,INDRIIDAE,Avahi laniger,Eastern Woolly Lemur,11.87685386,Vulnerable,2,3.941725786,407,Madagascar,7.564372143
136285,PRIMATES,INDRIIDAE,Avahi peyrierasi,Peyrieras' Woolly Lemur,11.87685386,Vulnerable,2,3.941725786,407,Madagascar,7.564372143
136434,PRIMATES,INDRIIDAE,Avahi ramanantsoavanai,Ramantsoavana's Southern Woolly Lemur,11.87685386,Vulnerable,2,3.941725786,407,Madagascar,7.564372143
41690,CARNIVORA,VIVERRIDAE,Arctictis binturong,Binturong,11.71448894,Vulnerable,2,3.929036566,410,"Bangladesh,Bhutan,China,Indonesia,India,Cambodia,Lao People's Democratic Republic,Myanmar,Malaysia,Nepal,Philippines,Thailand,Viet Nam",7.564372143
41637,CARNIVORA,MEPHITIDAE,Spilogale pygmaea,Pygmy Spotted Skunk,11.48090417,Vulnerable,2,3.910494171,411,Mexico,7.564372143
7960,PERISSODACTYLA,EQUIDAE,Equus zebra,Mountain Zebra,11.42863397,Vulnerable,2,3.906297363,412,"Namibia,South Africa",7.564372143
3590,CARNIVORA,OTARIIDAE,Callorhinus ursinus,Northern Fur Seal,11.32782446,Vulnerable,2,3.89815322,413,"Canada,Japan,Korea, Democratic People's Republic of,Korea, Republic of,Mexico,Russian Federation,United States",7.564372143
20688,RODENTIA,MURIDAE,Srilankamys ohiensis,Ohiya Rat,11.07389362,Vulnerable,2,3.877339931,414,Sri Lanka,7.564372143
20293,DASYUROMORPHIA,DASYURIDAE,Sminthopsis psammophila,Sandhill Dunnart,11.06019111,Vulnerable,2,3.876204399,415,Australia,7.564372143
48268560,EULIPOTYPHLA,SORICIDAE,Cryptotis meridensis,Merida Small-eared Shrew,10.9240536,Vulnerable,2,3.864852032,416,"Venezuela, Bolivarian Republic of",7.564372143
5766,EULIPOTYPHLA,SORICIDAE,Cryptotis magna,Big Mexican Small-eared Shrew,10.91620349,Vulnerable,2,3.864193473,417,NA,7.564372143
136739,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros inornatus,Arnhem Leaf-nosed Bat,10.88291447,Vulnerable,2,3.861395971,418,Australia,7.564372143
136688,EULIPOTYPHLA,SORICIDAE,Notiosorex villai,Villa's Grey Shrew,10.84687257,Vulnerable,2,3.858358276,419,Mexico,7.564372143
10127,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros demissus,Makira Leaf-nosed Bat,10.82981007,Vulnerable,2,3.856916984,420,Solomon Islands,7.564372143
10133,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros edwardshilli,Hill's Leaf-nosed Bat,10.75436651,Vulnerable,2,3.850519151,421,Papua New Guinea,7.564372143
136819,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros khaokhouayensis,Phou Khao Khouay Leaf-nosed Bat,10.75436651,Vulnerable,2,3.850519151,421,Lao People's Democratic Republic,7.564372143
136192,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros orbiculus,Orbiculus Leaf-nosed Bat,10.75436651,Vulnerable,2,3.850519151,421,"Indonesia,Malaysia",7.564372143
136586,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros scutinares,Shield-nosed Leaf-nosed Bat,10.75436651,Vulnerable,2,3.850519151,421,"Lao People's Democratic Republic,Viet Nam",7.564372143
10161,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros sorenseni,Sorensen's Leaf-nosed Bat,10.75436651,Vulnerable,2,3.850519151,421,Indonesia,7.564372143
44165,CARNIVORA,VIVERRIDAE,Poiana leightoni,West African Oyan,10.73509056,Vulnerable,2,3.848877907,426,"Côte d'Ivoire,Liberia",7.564372143
20890,DIPROTODONTIA,PHALANGERIDAE,Strigocuscus celebensis,Small Sulawesi Cuscus,10.66564083,Vulnerable,2,3.842942201,427,Indonesia,7.564372143
70205537,CARNIVORA,MUSTELIDAE,Arctonyx collaris,Greater Hog Badger,10.65340535,Vulnerable,2,3.841892803,428,"Bangladesh,India,Cambodia,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam",7.564372143
21661,CETARTIODACTYLA,BOVIDAE,Tetracerus quadricornis,Four-horned Antelope,10.62576723,Vulnerable,2,3.839518309,429,"India,Nepal",7.564372143
14876,CHIROPTERA,PTEROPODIDAE,Notopteris macdonaldi,Fijian Blossom Bat,10.58286771,Vulnerable,2,3.835821446,430,"Fiji,Vanuatu",7.564372143
136519,CHIROPTERA,PTEROPODIDAE,Notopteris neocaledonica,New Caledonia Blossom Bat,10.57084327,Vulnerable,2,3.834782784,431,New Caledonia,7.564372143
29680,CARNIVORA,MUSTELIDAE,Vormela peregusna,Marbled Polecat,10.40423725,Vulnerable,2,3.820279336,432,"Afghanistan,Armenia,Azerbaijan,Bulgaria,China,Egypt,Georgia,Greece,Israel,Iraq,Iran, Islamic Republic of,Kazakhstan,Lebanon,Montenegro,Macedonia, the former Yugoslav Republic of,Mongolia,Pakistan,Romania,Serbia,Russian Federation,Syrian Arab Republic,Turkmenistan,Turkey,Ukraine,Uzbekistan",7.564372143
136433,CHIROPTERA,MOLOSSIDAE,Eumops floridanus,Florida Bonneted Bat,10.37608876,Vulnerable,2,3.817808037,433,United States,7.564372143
10131,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros durgadasi,Durga Das's Leaf-nosed Bat,10.31956659,Vulnerable,2,3.812827146,434,India,7.564372143
10636,RODENTIA,SCIURIDAE,Hyosciurus ileile,Lowland Long-nosed Squirrel,10.28106348,Vulnerable,2,3.809419883,435,Indonesia,7.564372143
23141,RODENTIA,MURIDAE,Xeromys myoides,Water Mouse,10.26696048,Vulnerable,2,3.808168953,436,"Australia,Papua New Guinea",7.564372143
10863,PERAMELEMORPHIA,PERAMELIDAE,Isoodon auratus,Golden Bandicoot,10.20755342,Vulnerable,2,3.802882325,437,Australia,7.564372143
5764,EULIPOTYPHLA,SORICIDAE,Cryptotis gracilis,Talamancan Small-eared Shrew,10.1686052,Vulnerable,2,3.799401096,438,"Costa Rica,Panama",7.564372143
136776,CHIROPTERA,PTEROPODIDAE,Harpyionycteris celebensis,Sulawesi Harpy Fruit Bat,10.15868606,Vulnerable,2,3.798512575,439,Indonesia,7.564372143
136200,DIPROTODONTIA,PHALANGERIDAE,Phalanger matabiru,Blue-eyed Cuscus,10.14991505,Vulnerable,2,3.79772624,440,Indonesia,7.564372143
59544947,PRIMATES,CHEIROGALEIDAE,Microcebus rufus,Rufous Mouse Lemur,10.0961428,Vulnerable,2,3.792891914,441,Madagascar,7.564372143
12847,CARNIVORA,MUSTELIDAE,Martes gwatkinsii,Nilgiri Marten,10.01228963,Vulnerable,2,3.785306249,442,India,7.564372143
18150,CARNIVORA,FELIDAE,Prionailurus viverrinus,Fishing Cat,9.882660084,Vulnerable,2,3.773465066,443,"Bangladesh,India,Cambodia,Sri Lanka,Myanmar,Nepal,Pakistan,Thailand",7.564372143
